NCM;CAPITULO;Descrição;Início da Vigência;Fim da Vigência;uTrib
84322100;84;GRADES D/DISCOS,USO AGRÍC.ETC.P/PREP.D/SOLO;01/01/2016;;UN
84322900;84;OUTS.GRADES,ESCARIFICAD,.CULTIV.,ENXADAS,ETC.;01/01/2016;;UN
84323010;84;SEMEADORES-ADUBADORES;01/01/2016;31/03/2017;UN
84323090;84;OUTS.SEMEADORES,PLANTADORES,TRANSPLANT.;01/01/2016;31/03/2017;UN
84323110;84;;01/01/2017;;UN
84323190;84;;01/01/2017;;UN
84323910;84;;01/01/2017;;UN
84323990;84;;01/01/2017;;UN
84324000;84;ESPALHDS.ESTRUME DISTRIB.ADUBOS/FERTILIZANT.;01/01/2016;31/03/2017;UN
84324100;84;;01/01/2017;;UN
84324200;84;;01/01/2017;;UN
84328000;84;OUTRAS MÁQS.APAR.AGRICS.ETC.P/PREP.D/SOLO;01/01/2016;;UN
84329000;84;PARTES MÁQS.APAR.AGRICS.ETC.P/PREP.D/SOLO;01/01/2016;;KG
84331100;84;CORTD.GRAMA MOT.C/DISP.CORTE GIR.PLAN.HORIZ.;01/01/2016;;UN
84331900;84;OUTROS CORTADORES DE GRAMA;01/01/2016;;UN
84332010;84;CEIFEIRAS C/DISP.ACOND.FILS.ROT.D/DEDOS/PENTE;01/01/2016;;UN
84332090;84;OUTS.CEIFEIRAS,INC.BARR.D/CORT.P/MONT.TRATOR;01/01/2016;;UN
84333000;84;OUTS.MÁQS.APARLS.P/COLHER E DISPOR O FENO;01/01/2016;;UN
84334000;84;ENFARDAD.PALHA/FORR.INCL.ENFARDS-APANHAD.;01/01/2016;;UN
84335100;84;CEIFEIRAS-DEBULHADORAS;01/01/2016;;UN
84335200;84;OUTRAS MÁQUINAS E APARELHOS PARA DEBULHA;01/01/2016;;UN
84335300;84;MÁQUINAS P/COLHEITA RAÍZES OU TUBÉRCULOS;01/01/2016;;UN
84335911;84;COLHEIT.ALGODÃO CAP.2 SULCS.POT N/VOL.<=80HP;01/01/2016;;UN
84335919;84;OUTRAS COLHEITADEIRAS DE ALGODÃO;01/01/2016;;UN
84335990;84;OUTRAS MÁQS.E APARELHOS P/COLHEITA/DEBULHA;01/01/2016;;UN
84336010;84;SELECIONADORES DE FRUTAS;01/01/2016;;UN
84336021;84;MÁQS.P/LIMP.SEL,OVOS,CAP.>=250.000 OVOS/HORA;01/01/2016;;UN
84336029;84;OUTRAS MÁQUINAS P/LIMPAR E SELECIONAR OVOS;01/01/2016;;UN
84336090;84;MÁQS.P/LIMP.SELEC.OVOS OUTS.PROD.AGRÍCOLAS;01/01/2016;;UN
84339010;84;PARTES DE CORTADORES DE GRAMA (RELVA);01/01/2016;;KG
84339090;84;PARTS.D/OUTS.MÁQS.APARELHOS P/COLHEITA,ETC.;01/01/2016;;KG
84341000;84;MÁQUINAS DE ORDENHAR;01/01/2016;;UN
84342010;84;MÁQS.E APARS.P/TRATAMENTO DO LEITE;01/01/2016;;UN
84342090;84;OUTRAS MÁQS.APARS.P/INDÚSTRIA DE LATICÍNIOS;01/01/2016;;UN
84349000;84;PARTES D/MÁQS.ORDEN.E MÁQ.AP.P/IND.LATICÍNIOS;01/01/2016;;KG
84351000;84;MÁQS.APAR.FAB.VINHO,CIDRA,SUCO D/FRUTAS,ETC.;01/01/2016;;UN
84359000;84;PARTS.MÁQS.AP.FAB.VINHO,CIDRA,SUCO FRUT.ETC;01/01/2016;;KG
84361000;84;MÁQS.APS.PREP.ALIMENTOS OU RAÇÕES ANIMAIS;01/01/2016;;UN
84362100;84;CHOCADEIRAS E CRIADEIRAS;01/01/2016;;UN
84362900;84;OUTRAS MÁQS.E APARELHOS P/AVICULTURA;01/01/2016;;UN
84368000;84;OUTS.MÁQS.AP.P/AGRIC.HORT.SILVIC./APICULTURA;01/01/2016;;UN
84369100;84;PARTE DE MÁQS.E APARELHOS P/AVICULTURA;01/01/2016;;KG
84369900;84;PART.OUTS.MÁQS.APS.AGRIC.,HORT.,SILV.,APICULT.;01/01/2016;;KG
84371000;84;MÁQS.LIMP.,SELEÇÃO/PENEIR.GRÃOS/PROD.HORT.;01/01/2016;;UN
84378010;84;OUTS.MÁQS.P/TRITURAÇÃO/MOAGEM DE GRÃOS;01/01/2016;;UN
84378090;84;OUTS.MÁQS.IND.MOAGEM,TRAT.CER.EXC.UTIL.FAZ.;01/01/2016;;UN
84379000;84;PART.MÁQS.IND.MOAG.,TRAT.CEREAIS EXC.UTIL.FAZ.;01/01/2016;;KG
84381000;84;MÁQS.AP.IND.PANIFICAÇÃO,PASTEL.,MASSAS ETC;01/01/2016;;UN
84382011;84;MÁQS.P/FABR.BOMBONS D/CHOCOL.CAP.>=150KG/H;01/01/2016;;UN
84382019;84;OUTS.MÁQUINAS E APAR.P/INDÚST.D/CONFEITARIA;01/01/2016;;UN
84382090;84;OUTS.MÁQS.AP.P/IND.DE CACAU OU CHOCOLATE;01/01/2016;;UN
84383000;84;MÁQS. E APARS.P/INDÚSTRIA DE AÇÚCAR;01/01/2016;;UN
84384000;84;MÁQS. E APARS.P/INDÚSTRIA CERVEJEIRA;01/01/2016;;UN
84385000;84;MÁQS. E APARS.P/PREPARAÇÃO DE CARNES;01/01/2016;;UN
84386000;84;MÁQS. E AP.P/PREP.FRUTA OU PRODS.HORTÍCOLAS;01/01/2016;;UN
84388010;84;MÁQS.P/EXTRAÇÃO D/ÓLEO ESSENCIAL D/CÍTRICOS;01/01/2016;;UN
84388020;84;MÁQS.AP.AUT.P/DESCAB.ETC.PESC.C>350UNID/M.;01/01/2016;;UN
84388090;84;OUTS.MÁQS.PR.ALIM.BEB.EXC.MÁQ.PREP.ÓL.GORD.;01/01/2016;;UN
84389000;84;PARTES MÁQS.EQUIP.Ñ CIT.ANT.P/FAB.ALIM.,BEB.;01/01/2016;;KG
84391010;84;MÁQS.AP.TRAT.PRELIM.MAT-PRIMAS P/PAST.CELUL.;01/01/2016;;UN
84391020;84;CLASSIFICAD.,CLASSIF-DEPURADORA D/PASTA CEL.;01/01/2016;;UN
84391030;84;REFINADORA P/FABR.PASTA D/MATÉR.CELULÓSICA;01/01/2016;;UN
84391090;84;OUTS.MÁQS.AP.P/FABR.PAST.MAT.FIB.CELULÓSICA;01/01/2016;;UN
84392000;84;MÁQS.APAR.P/FABRICAÇÃO PAPEL OU CARTÃO;01/01/2016;;UN
84393010;84;BOBINADOR-ESTICADOR P/ACAB.PAPEL OU CARTÃO;01/01/2016;;UN
84393020;84;MÁQS.P/IMPREGNAR PAPEL OU CARTÃO;01/01/2016;;UN
84393030;84;MÁQS.P/FABR.PAPEL E CARTÃO ONDULADOS;01/01/2016;;UN
84393090;84;OUTS.MÁQS.APS.P/ACABAM.PAPEL OU CARTÃO;01/01/2016;;UN
84399100;84;PARTES D/MÁQS.AP.FABR.PASTA.MAT.FIBR.CELUL.;01/01/2016;;KG
84399910;84;ROLOS,CORRUG.D/PRESSÃO,D/MÁQS.P/OND.PAPEL;01/01/2016;;KG
84399990;84;PARTES MÁQS.AP.P/FABR.OU ACAB.PAPEL/CARTÃO;01/01/2016;;KG
84401011;84;MÁQS.AP.D/COSTURAR CADER.C/ALIM.AUTOMÁTICA;01/01/2016;;UN
84401019;84;OUTRAS MÁQS.E APARS.DE COSTURAR CADERNOS;01/01/2016;;UN
84401020;84;MÁQUINAS P/FABR.CAPAS D/PAPELÃO,CAP>60UNID/MIN.;01/01/2016;;UN
84401090;84;OUTS.MÁQS.APS.P/BROCHURA OU ENCADERNAÇÃO;01/01/2016;;UN
84409000;84;PARTES MÁQS.APS.P/BROCHURA/ENCADERNAÇÃO;01/01/2016;;KG
84411010;84;CORTAD.BOBINAD.P/PAPEL,CART.ETC.V>2000M/MIN;01/01/2016;;UN
84411090;84;OUTS.CORT.P/PASTA D/PAPEL,PAPEL OU CARTÃO;01/01/2016;;UN
84412000;84;MÁQS.P/FABRICAÇÃO D/SACOS/ENVEL.D/PAPEL;01/01/2016;;UN
84413010;84;MÁQS.D/DOBRAR/COLAR,P/FABRICAÇÃO D/CAIXAS;01/01/2016;;UN
84413090;84;OUTS.MÁQS.P/FABR.D/CAIXAS,TUBOS,ETC.D/PAPEL;01/01/2016;;UN
84414000;84;MÁQS.MOLDAR ART.PASTA D/PAPEL,PAPEL/CARTÃO;01/01/2016;;UN
84418000;84;OUTS.MQ.AP.P/TRAB.PASTA PAPEL,PAPEL,CARTÃO;01/01/2016;;UN
84419000;84;PARTES MQ.AP.P/TRAB.PASTA D/PAP.,PAP.,CARTÃO;01/01/2016;;KG
84423010;84;MÁQS.DE COMPOR POR PROCESSO FOTOGRÁFICO;01/01/2016;;UN
84423020;84;MÁQS.APARS.MAT.P/COMP.CARACT.TIPOGRÁFICOS;01/01/2016;;UN
84423090;84;OUTS.MÁQS.AP. E MATERIAL Ñ CIT.ANTERIORMENTE;01/01/2016;;UN
84424010;84;PARTS.MÁQS.D/COMPOR POR PROCESSO FOTOGRÁFICO;01/01/2016;;KG
84424020;84;PARTS.MÁQS.APAR.P/COMPOR CARACT.TIPOGRÁFICOS;01/01/2016;;KG
84424090;84;PART.OUT.MÁQS.APARS.P/PREPAR/FABR.CLICHÊS;01/01/2016;;KG
84425000;84;CARACTERES TIPOG.CLICHÊS,BLOC,CIL,OUT.ELEM.IMPRESSÃO;01/01/2016;;KG
84431110;84;MÁQS.P/IMPR.MULTICOLOR D/JORNAIS,BOBS.LARG.>=900MM;01/01/2016;;UN
84431190;84;OUTS.MÁQS.APAR.IMP..OFFSET,ALIM.POR BOBINAS;01/01/2016;;UN
84431200;84;MÁQS.AP.IMPRES.OFSET FORMATO MÁX. 22 X 36CM;01/01/2016;;UN
84431310;84;MÁQS.AP.IMPRESS.OFSET,MULTIC.MAT.PLÁSTICAS;01/01/2016;;UN
84431321;84;MÁQS.AP.OFSET,ALIM.BOBINAS V>=12000FOLHAS/H;01/01/2016;;UN
84431329;84;OUTS.MÁQS.APS.OFSET FORM.<=37,5X51CM;01/01/2016;;UN
84431390;84;OUTS.MÁQS.APARELHOS D/IMPRESSÃO P/OFSET;01/01/2016;;UN
84431400;84;MÁQS.AP.IMPRES.TIPOG.EXC.FLEXG.,ALIM.BOBINAS;01/01/2016;;UN
84431500;84;OUTS.MÁQS.AP.IMPRES.,TIPOG.,EXC.MÁQ.FLEXOGR.;01/01/2016;;UN
84431600;84;MÁQS.,APARELHOS D/IMPRESSÃO,FLEXOGRÁFICOS;01/01/2016;;UN
84431710;84;MÁQUINAS ROTATIVAS P/HELIOGRAVURA;01/01/2016;;UN
84431790;84;OUTS.MÁQS.AP.DE IMPRESSÃO,HELIOGRÁFICOS;01/01/2016;;UN
84431910;84;MÁQS.AP.IMPRESS.OFSET,MULTIC.MAT.PLÁSTICAS;01/01/2016;;UN
84431990;84;OUTS.MÁQS.APARELHOS D/IMPRESSÃO;01/01/2016;;UN
84433111;84;MÁQ.P/IMP.COP.TRANSM.FAX,D/JATO D/TINTA C/L.IMP.<=420MM;01/01/2016;;UN
84433112;84;MÁQ.P/IMP.,COP.TRANSM.FAX,D/TRANSF.TERM.D/CERA SÓLIDA;01/01/2016;;UN
84433113;84;MÁQ.P/IMP.COP.TRANSM.FAX,A LASER,LED/LCS,MONOCR.<=280MM;01/01/2016;;UN
84433114;84;MÁQ.P/IMP.,COP.TRANSM.FAX,LASER,LED/LCS,MON.>280<=420MM;01/01/2016;;UN
84433115;84;MÁQ.P/IMP.COP.TRANSM.FAX,A LASER,LED/LCS,POLICROMÁTICAS;01/01/2016;;UN
84433116;84;OUTS.MÁQ.P/IMP.,COP.TRANSM.FAX,A LASER,LED/LCS,>420MM;01/01/2016;;UN
84433119;84;OUTS.MÁQ.P/IMP.,COP.TRANSM.FAX,ALIM.P/FLS.VEL.<=45PPM;01/01/2016;;UN
84433191;84;MÁQ.P/IMP.TRANSM.D/FAX,CONECT.P/PROCESS.P/SIST.TÉRMICO;01/01/2016;;UN
84433199;84;OUTS.MÁQ.P/IMP.TRANSM.D/FAX,CONECTS.P/PROC.D/DADOS/REDE;01/01/2016;;UN
84433221;84;IMPRESSORAS D/IMPACTO,DE LINHA;01/01/2016;;UN
84433222;84;IMPRESS.DE IMPACTO,D/CARACTERES BRAILLE;01/01/2016;;UN
84433223;84;IMPRESS.DE IMPACTO,MATRICIAIS (POR PONTOS);01/01/2016;;UN
84433229;84;OUTS.IMPRESSORAS D/IMPACTO;01/01/2016;;UN
84433231;84;IMPRESSORA D/JATO D/TINTA LÍQUIDA LARG. IMP.<=420MM;01/01/2016;;UN
84433232;84;IMPRESS.D/TRANSF.TÉRMICA D/CERA SÓLIDA;01/01/2016;;UN
84433233;84;IMPRESSORA LASER LED,LCS,MON.C/LARG.D/IMPRESSÃO<=280MM;01/01/2016;;UN
84433234;84;IMPRESSORA LASER LED,LCS,MON.C/LARG.D/IMP.>280<=420MM;01/01/2016;;UN
84433235;84;IMPRESS. LASER LED,LCS,POLICR.C/VEL.D/IMP.<=20PPM;01/01/2016;;UN
84433236;84;IMPRESS. LASER LED,LCS,POLICR.C/VEL.D/IMP.>20PPM;01/01/2016;;UN
84433237;84;IMPRESS.TÉRMICAS UTIL.IMPR.D/IMAG.DIAG.MÉDICO FLS.TERM.;01/01/2016;;UN
84433238;84;OUTRAS IMPRESSORAS C/LARGURA D/IMPRESSÃO >420MM;01/01/2016;;UN
84433239;84;OUTS.IMPRESS.C/VELOC.D/IMPRESSÃO<30PÁG/M;01/01/2016;;UN
84433240;84;OUTS.IMPRESSORAS,C/VELOC.IMPRESSÃO>=45PPM;01/01/2016;;UN
84433251;84;TRAÇADORES GRÁFICOS P/MEIO D/PENAS;01/01/2016;;UN
84433252;84;OUTS.TRAÇADORES GRÁFICOS C/LARG. D/IMPRESSÃO>580MM;01/01/2016;;UN
84433259;84;OUTS.TRAÇADORES GRÁFICOS;01/01/2016;;UN
84433291;84;IMPRESS.BARR.POST.3EM5,JAT.FLUOR.VL.<4,5M/S;01/01/2016;;UN
84433299;84;OUTS.UNIDS.D/ENTR./SAÍDA,P/MÁQS.PROC.DADOS;01/01/2016;;UN
84433910;84;MÁQUINAS DE IMPRESSÃO DE JATO DE TINTA;01/01/2016;;UN
84433921;84;MÁQS.COPIADS.ELETROSTÁTICAS PROCESSO INDIR.MONOCROMÁTS.;01/01/2016;;UN
84433928;84;OUTS.APRS.D/FOTOCÓPIA,ELETR.REPR.INDIRETA;01/01/2016;;UN
84433929;84;OUTS.APARS.REPROD.DIR.D/FOTOCÓP.ELETROST.;01/01/2016;;UN
84433930;84;OUTRAS MÁQUINAS COPIADORAS;01/01/2016;;UN
84433990;84;OUTROS MAQUINAS D/IMPRESSÃO JATO D/TINTA;01/01/2016;;UN
84439110;84;PART.D/MÁQ.APS.IMPR.OFFSET,ALIM.FLS<=22X36CM;01/01/2016;;KG
84439191;84;DOBRADORAS,ESPEC.CONCEBIDAS P/UTIL.EM MÁQS.D/IMPRESSÃO;01/01/2016;;KG
84439192;84;NUMERADORES AUTOMÁTICOS, ACESSÓRIOS D/MÁQS. D/IMPRESSÃO;01/01/2016;;KG
84439199;84;PARTES,ACES.D/MAQS.APS.IMPRES.,OPER.POR CILS.,BLCS.ETC.;01/01/2016;;KG
84439911;84;OUTS.MECANS. D/IMP.P/IMPACTO, S/CAB.IMP.INCORPORADA;01/01/2016;;KG
84439912;84;OUTS. CABEÇAS D/IMPRESSÃO P/MECAN. D/IMP.P/IMPACTO;01/01/2016;;KG
84439919;84;OUTS.PARTES E ACESSÓRIOS D/TELECOPIADORES (FAX);01/01/2016;;KG
84439921;84;OUTS.MECANS. D/IMP.,JATO D/TINTA S/CAB.IMP.INCORPORADA;01/01/2016;;KG
84439922;84;OUTS. CABEÇAS D/IMP. P/MECAN. D/IMP. P/JATO D/TINTA;01/01/2016;;KG
84439923;84;OUTS.CARTUCHOS D/TINTA P/MECAN. D/IMP.P/JATO D/TINTA;01/01/2016;;KG
84439929;84;OUTS.PARTS./ACESS.,MECS.D/IMP.C/OU S/CAB.P/JATO D/TINTA;01/01/2016;;KG
84439931;84;OUTS.MECANS.D/IMP.,S/CILINDRO FOTOSSENSÍVEL INCORPORADO;01/01/2016;;KG
84439932;84;CILINDROS RECOBERTOS D/MATÉRIA SEMICOND. FOTOELÉTRICA;01/01/2016;;KG
84439933;84;CARTUCHOS DE REVELADOR (#TONER#);01/01/2016;;KG
84439939;84;OUTS.PARTES.ACES.P/APAR.FOTOC.LETROSTÁTICO;01/01/2016;;KG
84439941;84;MECANISMOS D/IMPR., MESMO S/CABEÇA D/IMPR. INCORPORADA;01/01/2016;;KG
84439942;84;CABEÇAS DE IMPRESSÃO;01/01/2016;;KG
84439949;84;OUTS. MECANS. D/IMPR.P/SIST.TERM.,S/PARTES E ACESSÓRIOS;01/01/2016;;KG
84439950;84;OUTS. MECANISMOS D/IMPRESSÃO,S/PARTES E ACESSÓRIOS;01/01/2016;;KG
84439960;84;CIRCUITOS IMPRS.C/COMPONENTES ELÉTRS./ELETRÔNS.MONTADOS;01/01/2016;;KG
84439970;84;BANDEJAS E GAVETAS, SUAS PARTES E ACESSÓRIOS;01/01/2016;;KG
84439980;84;MECANS.D/ALIMEN./TRIAGEM D/PAPS./DOCS.,S/PARTS.E ACESS.;01/01/2016;;KG
84439990;84;OUTS. MECANS.P/IMPRESSÃO, SUAS PARTES E ACESSÓRIOS;01/01/2016;;KG
84440010;84;MÁQS.P/EXTRUSÃO D/MAT.TÊXT.,SINTÉTICAS/ARTIF.;01/01/2016;;UN
84440020;84;MÁQS.AP.P/CORTE/RUPTURA FIB.TÊXT.SINT./ARTIF.;01/01/2016;;UN
84440090;84;QQ OUT.MÁQ.OU AP.P/FABR.FIOS TÊXT.SINT/ARTIF.;01/01/2016;;UN
84451110;84;CARDAS PARA LÃ;01/01/2016;;UN
84451120;84;CARDAS P/PREPAR.D/FIBRAS TÊXTEIS VEGETAIS;01/01/2016;;UN
84451190;84;CARDAS P/PREPAR.DE OUTS.MATÉRIAS TÊXTEIS;01/01/2016;;UN
84451200;84;PENTEADORAS DE MATÉRIAS TÊXTEIS;01/01/2016;;UN
84451300;84;BANCAS D/ESTIRAMENTO(BANCAS DE FUSOS);01/01/2016;;UN
84451910;84;MÁQS.E APARELHOS P/PREPARAÇÃO DA SEDA;01/01/2016;;UN
84451921;84;MÁQS.P/RECUPERAÇÃO D/CORDA,FIO,TRAPO,ETC;01/01/2016;;UN
84451922;84;DESCAROÇADEIRAS E DESLINTADEIRAS ALGODÃO;01/01/2016;;UN
84451923;84;MÁQS.P/DESENGORAR,LAV.,ALVEJ.,TINGIR,FIB.TÊXT.;01/01/2016;;UN
84451924;84;ABRIDORAS DE FIBRAS DE LÃ;01/01/2016;;UN
84451925;84;ABRIDORAS DE OUTS.FIBRAS TÊXTEIS VEGETAIS;01/01/2016;;UN
84451926;84;MÁQUINAS DE CARBONIZAR A LÃ;01/01/2016;;UN
84451927;84;MÁQUINAS PARA ESTIRAR LÃ;01/01/2016;;UN
84451929;84;OUST.MÁQS.P/PREPARAÇÃO DE MATÉRIAS TÊXTEIS;01/01/2016;;UN
84452000;84;MÁQUINAS PARA FIAÇÃO DE MATÉRIAS TÊXTEIS;01/01/2016;;UN
84453010;84;RETORCEDEIRAS DE MATÉRIA TÊXTIL;01/01/2016;;UN
84453090;84;OUTS.MÁQ.P/DOBRAGEM/TORÇÃO,DE MAT.TÊXTEIS;01/01/2016;;UN
84454011;84;BOBINADEIRAS DE TRAMA (ESPULADEIRAS);01/01/2016;;UN
84454012;84;BOBINADEIRAS P/FIOS ELASTANOS,AUTOMÁTICAS;01/01/2016;;UN
84454018;84;OUTS.BOBINADS.D/MATÉRIA TÊXTIL,C/ATAD.AUTOM.;01/01/2016;;UN
84454019;84;OUTS.BOBINADEIRAS AUTOMÁTICAS;01/01/2016;;UN
84454021;84;BOBINADEIRS.D/MAT.TÊXTIL Ñ AUTOM.V>=4000M/MIN.;01/01/2016;;UN
84454029;84;OUTS.BOBINADEIRAS DE MATÉRIA TÊXTIL,Ñ AUTOM.;01/01/2016;;UN
84454031;84;MEADEIRAS D/MAT.TÊXTIL,C/CONTR/ATADOR AUTOM.;01/01/2016;;UN
84454039;84;OUTS.MEADEIRAS DE MATÉRIA TÊXTIL;01/01/2016;;UN
84454040;84;NOVELEIRAS AUTOMÁTICAS;01/01/2016;;UN
84454090;84;OUTS.MÁQS.D/BOBINAR D/DOBRAR,MATÉRIA TÊXTIL;01/01/2016;;UN
84459010;84;URDIDEIRAS;01/01/2016;;UN
84459020;84;PASSADEIRAS PARA LIÇO E PENTE;01/01/2016;;UN
84459030;84;MÁQS.P/AMARRAR URDIDEIRAS D/MATÉRIA TÊXTIL;01/01/2016;;UN
84459040;84;MÁQS.P/COLOCAR LAMELAS D/MAT.TÊXTIL,AUTOMS.;01/01/2016;;UN
84459090;84;OUTS.MÁQS.APAR.P/FABR/PREPAR.D/FIOS TÊXTEIS;01/01/2016;;UN
84461010;84;TEARES P/TEC.LARG<=30CM, MECAN.#JACQUARD#;01/01/2016;;UN
84461090;84;OUTROS TEARES P/TECIDO DE LARGURA<=30CM;01/01/2016;;UN
84462100;84;TEARES A MOT.P/TEC.LARG.>30CM,LANÇADEIRAS;01/01/2016;;UN
84462900;84;OUTS.TEARES P/TECIDO D/L>30CM,D/LANÇADEIRAS;01/01/2016;;UN
84463010;84;TEARES P/TEC.L>30CM,S/LANÇADEIRAS,JATO D/AR;01/01/2016;;UN
84463020;84;TEARES P/TEC.D/L>30CM,S/LANÇAD.,JATO D/ÁGUA;01/01/2016;;UN
84463030;84;TEARES P/TEC.D/L>30CM,S/LANÇAD.,D/PROJÉTIL;01/01/2016;;UN
84463040;84;TEARES P/TEC.LARG.>30CM,S/LANÇAD.,DE PINÇAS;01/01/2016;;UN
84463090;84;QQ.OUT.TEAR P/TEC.LARG.SUP.30CM.S/LANÇADEIRA;01/01/2016;;UN
84471100;84;TEARES CIRC.P/MALHAS C/CIL.DIÂM.Ñ SUP.165 MM;01/01/2016;;UN
84471200;84;TEARES CIRC.P/MALHAS C/CIL.DIÂM.SUP.165 MM;01/01/2016;;UN
84472010;84;TEARES MANUAIS;01/01/2016;;UN
84472021;84;TEARES RETILÍN.MOTOR P/FABR.MALHA D/URDIDURA;01/01/2016;;UN
84472029;84;QQ.OUTROS TEARES RETILÍNEOS,MOTORIZ.P/MALHA;01/01/2016;;UN
84472030;84;MÁQUINAS D/COSTURA POR ENTRELAÇAMENTO;01/01/2016;;UN
84479010;84;MÁQS.P/FABRICAÇÃO D/REDES,TULES OU FILÓS;01/01/2016;;UN
84479020;84;MÁQUINAS AUTOMÁTICAS PARA BORDAR;01/01/2016;;UN
84479090;84;OUTS.MÁQS.P/FABR.GUIPURAS,RENDAS,TULES,ETC.;01/01/2016;;UN
84481110;84;RATIERAS PARA TEARES;01/01/2016;;KG
84481120;84;MECANISMOS #JACQUARD# PARA TEARES;01/01/2016;;KG
84481190;84;REDUT.,PERFURADORES/COPIADS.D/CARTÕES,ETC.;01/01/2016;;KG
84481900;84;OUTS.MÁQS.APARS.AUXILS.P/TRAB.ETC.MAT.TÊXTIL;01/01/2016;;KG
84482010;84;FIEIRAS P/EXTRUSÃO MAT.TÊXTIL SINT./ARTIFICIAL;01/01/2016;;KG
84482020;84;OUTS.PART.ACESS.MÁQS.P/EXTRUSÃO MAT.TÊXTIL;01/01/2016;;KG
84482030;84;PART.ACESS.MÁQS.P/CORTE/RUPTURA D/FIB.TÊXTIL;01/01/2016;;KG
84482090;84;OUTS.PARTS.ACESS.MÁQS.P/ESTIRAR,MAT.TÊXTIL;01/01/2016;;KG
84483100;84;GUARNIÇÕES DE CARDAS;01/01/2016;;KG
84483211;84;CHAPÉUS (#FLATS#) DE CARDAS;01/01/2016;;KG
84483219;84;OUTS.PARTES E ACESSÓRIOS DE CARDAS;01/01/2016;;KG
84483220;84;PARTS.ACESS.D/PENTEADORAS D/MATÉRIA TÊXTIL;01/01/2016;;KG
84483230;84;BANCAS DE ESTIRAMENTO DE MATÉRIA TÊXTIL;01/01/2016;;KG
84483240;84;PARTES E ACESS.D/MÁQS.P/PREPARAÇÃO D/SEDA;01/01/2016;;KG
84483250;84;PARTES ACESS.MÁQ.P/CARBONIZAR LÃ;01/01/2016;;KG
84483290;84;OUTS.PART.ACESS.MÁQS.PREP.D/MATÉRIA TÊXTIL;01/01/2016;;KG
84483310;84;CURSORES D/FUSOS P/MÁQS.PREP.MATÉRIA TÊXTIL;01/01/2016;;KG
84483390;84;FUSOS,S/ALETAS,ANÉIS,P/MÁQS.PREP.MAT.TÊXTIL;01/01/2016;;KG
84483911;84;PARTES DE FILATÓRIOS INTERMIT.(SELFATINAS);01/01/2016;;KG
84483912;84;PARTS.ACESS.MÁQS.#TOW-TO-YARN#,FIAÇ.M.TÊXTIL;01/01/2016;;KG
84483917;84;PARTES E ACESSÓRIOS DE OUTROS FILATÓRIOS;01/01/2016;;KG
84483919;84;PARTES,ACESS.D/MÁQ.P/FIAÇ.DOBRAGEM/TORÇÃO;01/01/2016;;KG
84483921;84;PARTES E ACESSÓRIOS D/BOBINADIERAS D/TRAMA;01/01/2016;;KG
84483922;84;PARTES,ACESS.D/BOBIN.AUTOM.P/FIOS ELASTANOS;01/01/2016;;KG
84483923;84;PARTES,ACESS.D/OUTS.BOBINADEIRAS AUTOMÁT.;01/01/2016;;KG
84483929;84;PARTES,ACESS.OUTS.MÁQS.D/BOBINAR/DOBRAR;01/01/2016;;KG
84483991;84;PARTES DE URDIDEIRAS;01/01/2016;;KG
84483992;84;PARTES E ACESS.D/PASSADEIRAS P/LIÇO E PENTE;01/01/2016;;KG
84483999;84;PARTES,ACESS.OUTS.MÁQS.P/TRAB.MAT.TÊXTIL;01/01/2016;;KG
84484200;84;PENTES,LIÇOS E QUADROS DE LIÇOS;01/01/2016;;KG
84484910;84;PARTS.ACESS.D/MÁQS.APARS.AUX. DE TEARES;01/01/2016;;KG
84484920;84;PARTS.ACESS.TEAR.P/TEC.L>30CM,JAT.D/ÁGUA,ETC;01/01/2016;;KG
84484990;84;OUTS.PARTES ACESS. DE TEARES P/TECIDOS;01/01/2016;;KG
84485100;84;PLATINAS,AGULHAS,OUT.ART.UTIL.FORM.MALHAS;01/01/2016;;KG
84485910;84;PARTES E ACESS.TEARES CIRCULARES P/MALHAS;01/01/2016;;KG
84485921;84;PARTES E ACESS.TEARES RETILÍNEOS MANUAIS;01/01/2016;;KG
84485922;84;PARTS.ACESS.TEARES RETIL.P/FABR.MALHAS URD.;01/01/2016;;KG
84485929;84;OUTS.PARTES ACESS. DE TEARES RETILÍNEOS;01/01/2016;;KG
84485930;84;PARTES ACESS.MÁQS.FABR.REDES,TULES/FILÓS;01/01/2016;;KG
84485940;84;PART.ACESS.MÁQS.P/FABR.GUIPURAS,RENDAS,ETC;01/01/2016;;KG
84485990;84;OUTS.PART.ACESS.D/TEAR.MÁQS.COST.ENTREL.;01/01/2016;;KG
84490010;84;MÁQS.APAR.P/FABRICAÇÃO/ACABAMENT.D/FELTRO;01/01/2016;;KG
84490020;84;MÁQS.APARS.P/FABRICAÇÃO D/FALSOS TECIDOS;01/01/2016;;KG
84490080;84;OUTS.MÁQS.P/FABRICAÇÃO D/CHAPÉUS D/FELTRO;01/01/2016;;KG
84490091;84;PARTES D/MÁQ.,APAR.P/FABR.D/FALSOS TECIDOS;01/01/2016;;KG
84490099;84;OUTS.PARTES D/MÁQS.P/FABR.OU ACAB.D/FELTRO;01/01/2016;;KG
84501100;84;MÁQS.D/LAVAR ROUPA,CAP.<=10KG,INTEIR.AUTOM.;01/01/2016;;UN
84501200;84;MÁQS.LAVAR ROUPA,CAP<=10KG,C/SECAD.INCORP.;01/01/2016;;UN
